frame,mode,similarity,match_045,match_060,elapsed_s,fps,frame_saved
1472,ATAQUE,0.000000,0,0,79.86,18.7,0
1473,ATAQUE,0.000000,0,0,79.92,18.7,0
1474,ATAQUE,0.000000,0,0,79.97,18.7,0
1475,ATAQUE,0.000000,0,0,80.02,18.7,1
1476,ATAQUE,0.000000,0,0,80.08,18.7,0
1477,ATAQUE,0.000000,0,0,80.13,18.7,0
1478,ATAQUE,0.000000,0,0,80.18,18.7,0
1479,ATAQUE,0.000000,0,0,80.24,18.7,0
1480,ATAQUE,0.000000,0,0,80.29,18.8,1
1481,ATAQUE,0.000000,0,0,80.35,18.8,0
1482,ATAQUE,0.000000,0,0,80.40,18.8,0
1483,ATAQUE,0.000000,0,0,80.45,18.8,0
1484,ATAQUE,0.000000,0,0,80.50,18.8,0
1485,ATAQUE,0.000000,0,0,80.53,18.8,1
1486,ATAQUE,0.000000,0,0,80.58,18.8,0
1487,ATAQUE,0.000000,0,0,80.64,18.8,0
1488,ATAQUE,0.000000,0,0,80.69,18.8,0
1489,ATAQUE,0.000000,0,0,80.75,18.8,0
1490,ATAQUE,0.000000,0,0,80.80,19.8,1
1491,ATAQUE,0.000000,0,0,80.85,19.8,0
1492,ATAQUE,0.000000,0,0,80.91,19.8,0
1493,ATAQUE,0.000000,0,0,80.96,19.8,0
1494,ATAQUE,0.000000,0,0,81.01,19.8,0
1495,ATAQUE,0.000000,0,0,81.06,19.8,1
1496,ATAQUE,0.000000,0,0,81.11,19.8,0
1497,ATAQUE,0.000000,0,0,81.17,19.8,0
1498,ATAQUE,0.000000,0,0,81.22,19.8,0
1499,ATAQUE,0.000000,0,0,81.27,19.8,0
1500,ATAQUE,0.000000,0,0,81.32,19.2,1
1501,ATAQUE,0.000000,0,0,81.38,19.2,0
1502,ATAQUE,0.000000,0,0,81.43,19.2,0
1503,ATAQUE,0.000000,0,0,81.49,19.2,0
1504,ATAQUE,0.000000,0,0,81.54,19.2,0
1505,ATAQUE,0.000000,0,0,81.60,19.2,1
1506,ATAQUE,0.000000,0,0,81.65,19.2,0
1507,ATAQUE,0.000000,0,0,81.71,19.2,0
1508,ATAQUE,0.000000,0,0,81.76,19.2,0
1509,ATAQUE,0.000000,0,0,81.82,19.2,0
1510,ATAQUE,0.000000,0,0,81.87,18.2,1
1511,ATAQUE,0.000000,0,0,81.92,18.2,0
1512,ATAQUE,0.000000,0,0,81.97,18.2,0
1513,ATAQUE,0.000000,0,0,82.03,18.2,0
1514,ATAQUE,0.000000,0,0,82.08,18.2,0
1515,ATAQUE,0.000000,0,0,82.13,18.2,1
1516,ATAQUE,0.000000,0,0,82.18,18.2,0
1517,ATAQUE,0.000000,0,0,82.24,18.2,0
1518,ATAQUE,0.000000,0,0,82.29,18.2,0
1519,ATAQUE,0.000000,0,0,82.34,18.2,0
1520,ATAQUE,0.000000,0,0,82.40,18.9,1
1521,ATAQUE,0.000000,0,0,82.45,18.9,0
1522,ATAQUE,0.000000,0,0,82.51,18.9,0
1523,ATAQUE,0.000000,0,0,82.56,18.9,0
1524,ATAQUE,0.000000,0,0,82.62,18.9,0
1525,ATAQUE,0.000000,0,0,82.67,18.9,1
1526,ATAQUE,0.000000,0,0,82.72,18.9,0
1527,ATAQUE,0.000000,0,0,82.78,18.9,0
1528,ATAQUE,0.000000,0,0,82.83,18.9,0
1529,ATAQUE,0.000000,0,0,82.89,18.9,0
1530,ATAQUE,0.000000,0,0,82.94,18.3,1
1531,ATAQUE,0.000000,0,0,83.00,18.3,0
1532,ATAQUE,0.000000,0,0,83.05,18.3,0
1533,ATAQUE,0.000000,0,0,83.11,18.3,0
1534,ATAQUE,0.000000,0,0,83.17,18.3,0
1535,ATAQUE,0.000000,0,0,83.22,18.3,1
1536,ATAQUE,0.000000,0,0,83.27,18.3,0
1537,ATAQUE,0.000000,0,0,83.32,18.3,0
1538,ATAQUE,0.000000,0,0,83.38,18.3,0
1539,ATAQUE,0.000000,0,0,83.43,18.3,0
1540,ATAQUE,0.000000,0,0,83.48,18.6,1
1541,ATAQUE,0.000000,0,0,83.53,18.6,0
1542,ATAQUE,0.000000,0,0,83.59,18.6,0
1543,ATAQUE,0.000000,0,0,83.64,18.6,0
1544,ATAQUE,0.000000,0,0,83.70,18.6,0
1545,ATAQUE,0.000000,0,0,83.75,18.6,1
1546,ATAQUE,0.000000,0,0,83.81,18.6,0
1547,ATAQUE,0.000000,0,0,83.86,18.6,0
1548,ATAQUE,0.000000,0,0,83.92,18.6,0
1549,ATAQUE,0.000000,0,0,83.97,18.6,0
1550,ATAQUE,0.000000,0,0,84.02,18.7,1
1551,ATAQUE,0.000000,0,0,84.07,18.7,0
1552,ATAQUE,0.000000,0,0,84.12,18.7,0
1553,ATAQUE,0.000000,0,0,84.18,18.7,0
1554,ATAQUE,0.000000,0,0,84.23,18.7,0
1555,ATAQUE,0.000000,0,0,84.28,18.7,1
1556,ATAQUE,0.000000,0,0,84.33,18.7,0
1557,ATAQUE,0.000000,0,0,84.38,18.7,0
1558,ATAQUE,0.000000,0,0,84.43,18.7,0
1559,ATAQUE,0.000000,0,0,84.48,18.7,0
1560,ATAQUE,0.000000,0,0,84.53,19.3,1
1561,ATAQUE,0.000000,0,0,84.59,19.3,0
1562,ATAQUE,0.000000,0,0,84.64,19.3,0
1563,ATAQUE,0.000000,0,0,84.69,19.3,0
1564,ATAQUE,0.000000,0,0,84.74,19.3,0
1565,ATAQUE,0.000000,0,0,84.79,19.3,1
1566,ATAQUE,0.000000,0,0,84.85,19.3,0
1567,ATAQUE,0.000000,0,0,84.90,19.3,0
1568,ATAQUE,0.000000,0,0,84.95,19.3,0
1569,ATAQUE,0.000000,0,0,85.00,19.3,0
1570,ATAQUE,0.000000,0,0,85.05,19.2,1
1571,ATAQUE,0.000000,0,0,85.11,19.2,0
1572,ATAQUE,0.000000,0,0,85.16,19.2,0
1573,ATAQUE,0.000000,0,0,85.21,19.2,0
1574,ATAQUE,0.000000,0,0,85.27,19.2,0
1575,ATAQUE,0.000000,0,0,85.32,19.2,1
1576,ATAQUE,0.000000,0,0,85.37,19.2,0
1577,ATAQUE,0.000000,0,0,85.42,19.2,0
1578,ATAQUE,0.000000,0,0,85.48,19.2,0
1579,ATAQUE,0.000000,0,0,85.53,19.2,0
1580,ATAQUE,0.000000,0,0,85.59,18.6,1
1581,ATAQUE,0.000000,0,0,85.64,18.6,0
1582,ATAQUE,0.000000,0,0,85.70,18.6,0
1583,ATAQUE,0.000000,0,0,85.75,18.6,0
1584,ATAQUE,0.000000,0,0,85.80,18.6,0
1585,ATAQUE,0.000000,0,0,85.85,18.6,1
1586,ATAQUE,0.000000,0,0,85.91,18.6,0
1587,ATAQUE,0.000000,0,0,85.96,18.6,0
1588,ATAQUE,0.000000,0,0,86.01,18.6,0
1589,ATAQUE,0.000000,0,0,86.07,18.6,0
1590,ATAQUE,0.000000,0,0,86.12,19.0,1
1591,ATAQUE,0.000000,0,0,86.17,19.0,0
1592,ATAQUE,0.000000,0,0,86.23,19.0,0
1593,ATAQUE,0.000000,0,0,86.29,19.0,0
1594,ATAQUE,0.000000,0,0,86.34,19.0,0
1595,ATAQUE,0.000000,0,0,86.39,19.0,1
1596,ATAQUE,0.000000,0,0,86.45,19.0,0
1597,ATAQUE,0.000000,0,0,86.50,19.0,0
1598,ATAQUE,0.000000,0,0,86.55,19.0,0
1599,ATAQUE,0.000000,0,0,86.60,19.0,0
1600,ATAQUE,0.000000,0,0,86.66,18.4,1
1601,ATAQUE,0.000000,0,0,86.71,18.4,0
1602,ATAQUE,0.000000,0,0,86.77,18.4,0
1603,ATAQUE,0.000000,0,0,86.82,18.4,0
1604,ATAQUE,0.000000,0,0,86.88,18.4,0
1605,ATAQUE,0.000000,0,0,86.93,18.4,1
1606,ATAQUE,0.000000,0,0,86.99,18.4,0
1607,ATAQUE,0.000000,0,0,87.04,18.4,0
1608,ATAQUE,0.000000,0,0,87.10,18.4,0
1609,ATAQUE,0.000000,0,0,87.15,18.4,0
1610,ATAQUE,0.000000,0,0,87.21,18.3,1
1611,ATAQUE,0.000000,0,0,87.26,18.3,0
1612,ATAQUE,0.000000,0,0,87.32,18.3,0
1613,ATAQUE,0.000000,0,0,87.37,18.3,0
1614,ATAQUE,0.000000,0,0,87.42,18.3,0
1615,ATAQUE,0.000000,0,0,87.48,18.3,1
1616,ATAQUE,0.000000,0,0,87.53,18.3,0
1617,ATAQUE,0.000000,0,0,87.58,18.3,0
1618,ATAQUE,0.000000,0,0,87.64,18.3,0
1619,ATAQUE,0.000000,0,0,87.69,18.3,0
1620,ATAQUE,0.000000,0,0,87.74,18.7,1
1621,ATAQUE,0.000000,0,0,87.79,18.7,0
1622,ATAQUE,0.000000,0,0,87.85,18.7,0
1623,ATAQUE,0.000000,0,0,87.90,18.7,0
1624,ATAQUE,0.000000,0,0,87.95,18.7,0
1625,ATAQUE,0.000000,0,0,88.00,18.7,1
1626,ATAQUE,0.000000,0,0,88.06,18.7,0
1627,ATAQUE,0.000000,0,0,88.11,18.7,0
1628,ATAQUE,0.000000,0,0,88.16,18.7,0
1629,ATAQUE,0.000000,0,0,88.21,18.7,0
1630,ATAQUE,0.000000,0,0,88.27,19.1,1
1631,ATAQUE,0.000000,0,0,88.32,19.1,0
1632,ATAQUE,0.000000,0,0,88.37,19.1,0
1633,ATAQUE,0.000000,0,0,88.43,19.1,0
1634,ATAQUE,0.000000,0,0,88.48,19.1,0
1635,ATAQUE,0.000000,0,0,88.53,19.1,1
1636,ATAQUE,0.000000,0,0,88.58,19.1,0
1637,ATAQUE,0.000000,0,0,88.64,19.1,0
1638,ATAQUE,0.000000,0,0,88.69,19.1,0
1639,ATAQUE,0.000000,0,0,88.75,19.1,0
1640,ATAQUE,0.000000,0,0,88.80,18.7,1
1641,ATAQUE,0.000000,0,0,88.85,18.7,0
1642,ATAQUE,0.000000,0,0,88.91,18.7,0
1643,ATAQUE,0.000000,0,0,88.96,18.7,0
1644,ATAQUE,0.000000,0,0,89.01,18.7,0
1645,ATAQUE,0.000000,0,0,89.07,18.7,1
1646,ATAQUE,0.000000,0,0,89.12,18.7,0
1647,ATAQUE,0.000000,0,0,89.18,18.7,0
1648,ATAQUE,0.000000,0,0,89.23,18.7,0
1649,ATAQUE,0.000000,0,0,89.28,18.7,0
1650,ATAQUE,0.000000,0,0,89.34,18.7,1
1651,ATAQUE,0.000000,0,0,89.39,18.7,0
1652,ATAQUE,0.000000,0,0,89.44,18.7,0
1653,ATAQUE,0.000000,0,0,89.50,18.7,0
1654,ATAQUE,0.000000,0,0,89.55,18.7,0
1655,ATAQUE,0.000000,0,0,89.60,18.7,1
1656,ATAQUE,0.000000,0,0,89.66,18.7,0
1657,ATAQUE,0.000000,0,0,89.71,18.7,0
1658,ATAQUE,0.000000,0,0,89.76,18.7,0
1659,ATAQUE,0.000000,0,0,89.81,18.7,0
1660,ATAQUE,0.000000,0,0,89.87,18.8,1
1661,ATAQUE,0.000000,0,0,89.92,18.8,0
1662,ATAQUE,0.000000,0,0,89.98,18.8,0
1663,ATAQUE,0.000000,0,0,90.03,18.8,0
1664,ATAQUE,0.000000,0,0,90.09,18.8,0
1665,ATAQUE,0.000000,0,0,90.15,18.8,1
1666,ATAQUE,0.000000,0,0,90.20,18.8,0
1667,ATAQUE,0.000000,0,0,90.26,18.8,0
1668,ATAQUE,0.000000,0,0,90.31,18.8,0
1669,ATAQUE,0.000000,0,0,90.37,18.8,0
1670,ATAQUE,0.000000,0,0,90.42,18.1,1
1671,ATAQUE,0.000000,0,0,90.47,18.1,0
1672,ATAQUE,0.000000,0,0,90.53,18.1,0
1673,ATAQUE,0.000000,0,0,90.58,18.1,0
1674,ATAQUE,0.000000,0,0,90.64,18.1,0
1675,ATAQUE,0.000000,0,0,90.69,18.1,1
1676,ATAQUE,0.000000,0,0,90.75,18.1,0
1677,ATAQUE,0.000000,0,0,90.80,18.1,0
1678,ATAQUE,0.000000,0,0,90.86,18.1,0
1679,ATAQUE,0.000000,0,0,90.91,18.1,0
1680,ATAQUE,0.000000,0,0,90.96,18.4,1
1681,ATAQUE,0.000000,0,0,91.02,18.4,0
1682,ATAQUE,0.000000,0,0,91.07,18.4,0
1683,ATAQUE,0.000000,0,0,91.13,18.4,0
1684,ATAQUE,0.000000,0,0,91.18,18.4,0
1685,ATAQUE,0.000000,0,0,91.24,18.4,1
1686,ATAQUE,0.000000,0,0,91.29,18.4,0
1687,ATAQUE,0.000000,0,0,91.35,18.4,0
1688,ATAQUE,0.000000,0,0,91.40,18.4,0
1689,ATAQUE,0.000000,0,0,91.45,18.4,0
1690,ATAQUE,0.000000,0,0,91.51,18.3,1
1691,ATAQUE,0.000000,0,0,91.56,18.3,0
1692,ATAQUE,0.000000,0,0,91.62,18.3,0
1693,ATAQUE,0.000000,0,0,91.67,18.3,0
1694,ATAQUE,0.000000,0,0,91.73,18.3,0
1695,ATAQUE,0.000000,0,0,91.78,18.3,1
1696,ATAQUE,0.000000,0,0,91.83,18.3,0
1697,ATAQUE,0.000000,0,0,91.89,18.3,0
1698,ATAQUE,0.000000,0,0,91.94,18.3,0
1699,ATAQUE,0.000000,0,0,91.99,18.3,0
1700,ATAQUE,0.000000,0,0,92.04,18.9,1
1701,ATAQUE,0.000000,0,0,92.09,18.9,0
1702,ATAQUE,0.000000,0,0,92.14,18.9,0
1703,ATAQUE,0.000000,0,0,92.19,18.9,0
1704,ATAQUE,0.000000,0,0,92.24,18.9,0
1705,ATAQUE,0.000000,0,0,92.30,18.9,1
1706,ATAQUE,0.000000,0,0,92.35,18.9,0
1707,ATAQUE,0.000000,0,0,92.40,18.9,0
1708,ATAQUE,0.000000,0,0,92.45,18.9,0
1709,ATAQUE,0.000000,0,0,92.51,18.9,0
1710,ATAQUE,0.000000,0,0,92.56,19.1,1
1711,ATAQUE,0.000000,0,0,92.62,19.1,0
1712,ATAQUE,0.000000,0,0,92.67,19.1,0
1713,ATAQUE,0.000000,0,0,92.72,19.1,0
1714,ATAQUE,0.000000,0,0,92.77,19.1,0
1715,ATAQUE,0.000000,0,0,92.83,19.1,1
1716,ATAQUE,0.000000,0,0,92.88,19.1,0
1717,ATAQUE,0.000000,0,0,92.93,19.1,0
1718,ATAQUE,0.000000,0,0,92.99,19.1,0
1719,ATAQUE,0.000000,0,0,93.04,19.1,0
1720,ATAQUE,0.000000,0,0,93.10,18.8,1
1721,ATAQUE,0.000000,0,0,93.15,18.8,0
1722,ATAQUE,0.000000,0,0,93.20,18.8,0
1723,ATAQUE,0.000000,0,0,93.25,18.8,0
1724,ATAQUE,0.000000,0,0,93.31,18.8,0
1725,ATAQUE,0.000000,0,0,93.36,18.8,1
1726,ATAQUE,0.000000,0,0,93.41,18.8,0
1727,ATAQUE,0.000000,0,0,93.47,18.8,0
1728,ATAQUE,0.000000,0,0,93.52,18.8,0
1729,ATAQUE,0.000000,0,0,93.58,18.8,0
1730,ATAQUE,0.000000,0,0,93.63,18.7,1
1731,ATAQUE,0.000000,0,0,93.69,18.7,0
1732,ATAQUE,0.000000,0,0,93.74,18.7,0
1733,ATAQUE,0.000000,0,0,93.79,18.7,0
1734,ATAQUE,0.000000,0,0,93.84,18.7,0
1735,ATAQUE,0.000000,0,0,93.90,18.7,1
1736,ATAQUE,0.000000,0,0,93.95,18.7,0
1737,ATAQUE,0.000000,0,0,94.00,18.7,0
1738,ATAQUE,0.000000,0,0,94.05,18.7,0
1739,ATAQUE,0.000000,0,0,94.10,18.7,0
1740,ATAQUE,0.000000,0,0,94.15,19.3,1
1741,ATAQUE,0.000000,0,0,94.20,19.3,0
1742,ATAQUE,0.000000,0,0,94.26,19.3,0
1743,ATAQUE,0.000000,0,0,94.31,19.3,0
1744,ATAQUE,0.000000,0,0,94.36,19.3,0
1745,ATAQUE,0.000000,0,0,94.41,19.3,1
1746,ATAQUE,0.000000,0,0,94.46,19.3,0
1747,ATAQUE,0.000000,0,0,94.51,19.3,0
1748,ATAQUE,0.000000,0,0,94.56,19.3,0
1749,ATAQUE,0.000000,0,0,94.62,19.3,0
1750,ATAQUE,0.000000,0,0,94.67,19.2,1
1751,ATAQUE,0.000000,0,0,94.72,19.2,0
1752,ATAQUE,0.000000,0,0,94.78,19.2,0
1753,ATAQUE,0.000000,0,0,94.83,19.2,0
1754,ATAQUE,0.000000,0,0,94.89,19.2,0
1755,ATAQUE,0.000000,0,0,94.94,19.2,1
1756,ATAQUE,0.000000,0,0,94.99,19.2,0
1757,ATAQUE,0.000000,0,0,95.05,19.2,0
1758,ATAQUE,0.000000,0,0,95.10,19.2,0
1759,ATAQUE,0.000000,0,0,95.16,19.2,0
1760,ATAQUE,0.000000,0,0,95.21,18.7,1
1761,ATAQUE,0.000000,0,0,95.26,18.7,0
1762,ATAQUE,0.000000,0,0,95.31,18.7,0
1763,ATAQUE,0.000000,0,0,95.37,18.7,0
1764,ATAQUE,0.000000,0,0,95.42,18.7,0
1765,ATAQUE,0.000000,0,0,95.47,18.7,1
1766,ATAQUE,0.000000,0,0,95.52,18.7,0
1767,ATAQUE,0.000000,0,0,95.58,18.7,0
1768,ATAQUE,0.000000,0,0,95.63,18.7,0
1769,ATAQUE,0.000000,0,0,95.69,18.7,0
1770,ATAQUE,0.000000,0,0,95.74,18.7,1
1771,ATAQUE,0.000000,0,0,95.80,18.7,0
1772,ATAQUE,0.000000,0,0,95.85,18.7,0
1773,ATAQUE,0.000000,0,0,95.91,18.7,0
1774,ATAQUE,0.000000,0,0,95.96,18.7,0
1775,ATAQUE,0.000000,0,0,96.01,18.7,1
1776,ATAQUE,0.000000,0,0,96.06,18.7,0
1777,ATAQUE,0.000000,0,0,96.11,18.7,0
1778,ATAQUE,0.000000,0,0,96.16,18.7,0
1779,ATAQUE,0.000000,0,0,96.21,18.7,0
1780,ATAQUE,0.000000,0,0,96.26,19.3,1
1781,ATAQUE,0.000000,0,0,96.31,19.3,0
1782,ATAQUE,0.000000,0,0,96.36,19.3,0
1783,ATAQUE,0.000000,0,0,96.41,19.3,0
1784,ATAQUE,0.000000,0,0,96.46,19.3,0
1785,ATAQUE,0.000000,0,0,96.51,19.3,1
1786,ATAQUE,0.000000,0,0,96.56,19.3,0
1787,ATAQUE,0.000000,0,0,96.61,19.3,0
1788,ATAQUE,0.000000,0,0,96.66,19.3,0
1789,ATAQUE,0.000000,0,0,96.71,19.3,0
1790,ATAQUE,0.000000,0,0,96.76,20.1,1
1791,ATAQUE,0.000000,0,0,96.81,20.1,0
1792,ATAQUE,0.000000,0,0,96.86,20.1,0
1793,ATAQUE,0.000000,0,0,96.91,20.1,0
1794,ATAQUE,0.000000,0,0,96.96,20.1,0
1795,ATAQUE,0.000000,0,0,97.01,20.1,1
1796,ATAQUE,0.000000,0,0,97.06,20.1,0
1797,ATAQUE,0.000000,0,0,97.11,20.1,0
1798,ATAQUE,0.000000,0,0,97.16,20.1,0
1799,ATAQUE,0.000000,0,0,97.21,20.1,0
1800,ATAQUE,0.000000,0,0,97.26,20.1,1
1801,ATAQUE,0.000000,0,0,97.31,20.1,0
1802,ATAQUE,0.000000,0,0,97.36,20.1,0
1803,ATAQUE,0.000000,0,0,97.41,20.1,0
1804,ATAQUE,0.000000,0,0,97.47,20.1,0
1805,ATAQUE,0.000000,0,0,97.52,20.1,1
1806,ATAQUE,0.000000,0,0,97.57,20.1,0
1807,ATAQUE,0.000000,0,0,97.63,20.1,0
1808,ATAQUE,0.000000,0,0,97.68,20.1,0
1809,ATAQUE,0.000000,0,0,97.73,20.1,0
1810,ATAQUE,0.000000,0,0,97.78,19.0,1
1811,ATAQUE,0.000000,0,0,97.84,19.0,0
1812,ATAQUE,0.000000,0,0,97.89,19.0,0
1813,ATAQUE,0.000000,0,0,97.94,19.0,0
1814,ATAQUE,0.000000,0,0,97.99,19.0,0
1815,ATAQUE,0.000000,0,0,98.04,19.0,1
1816,ATAQUE,0.000000,0,0,98.09,19.0,0
1817,ATAQUE,0.000000,0,0,98.14,19.0,0
1818,ATAQUE,0.000000,0,0,98.19,19.0,0
1819,ATAQUE,0.000000,0,0,98.25,19.0,0
1820,ATAQUE,0.000000,0,0,98.30,19.5,1
1821,ATAQUE,0.000000,0,0,98.35,19.5,0
1822,ATAQUE,0.000000,0,0,98.40,19.5,0
1823,ATAQUE,0.000000,0,0,98.45,19.5,0
1824,ATAQUE,0.000000,0,0,98.51,19.5,0
1825,ATAQUE,0.000000,0,0,98.56,19.5,1
1826,ATAQUE,0.000000,0,0,98.62,19.5,0
1827,ATAQUE,0.000000,0,0,98.67,19.5,0
1828,ATAQUE,0.000000,0,0,98.73,19.5,0
1829,ATAQUE,0.000000,0,0,98.78,19.5,0
1830,ATAQUE,0.000000,0,0,98.84,18.5,1
1831,ATAQUE,0.000000,0,0,98.90,18.5,0
1832,ATAQUE,0.000000,0,0,98.95,18.5,0
1833,ATAQUE,0.000000,0,0,99.00,18.5,0
1834,ATAQUE,0.000000,0,0,99.05,18.5,0
1835,ATAQUE,0.000000,0,0,99.10,18.5,1
1836,ATAQUE,0.000000,0,0,99.16,18.5,0
1837,ATAQUE,0.000000,0,0,99.21,18.5,0
1838,ATAQUE,0.000000,0,0,99.26,18.5,0
1839,ATAQUE,0.000000,0,0,99.31,18.5,0
1840,ATAQUE,0.000000,0,0,99.36,19.0,1
1841,ATAQUE,0.000000,0,0,99.42,19.0,0
1842,ATAQUE,0.000000,0,0,99.47,19.0,0
1843,ATAQUE,0.000000,0,0,99.52,19.0,0
1844,ATAQUE,0.000000,0,0,99.57,19.0,0
1845,ATAQUE,0.000000,0,0,99.62,19.0,1
1846,ATAQUE,0.000000,0,0,99.68,19.0,0
1847,ATAQUE,0.000000,0,0,99.73,19.0,0
1848,ATAQUE,0.000000,0,0,99.78,19.0,0
1849,ATAQUE,0.000000,0,0,99.84,19.0,0
1850,ATAQUE,0.000000,0,0,99.90,18.8,1
1851,ATAQUE,0.000000,0,0,99.95,18.8,0
1852,ATAQUE,0.000000,0,0,100.00,18.8,0
1853,ATAQUE,0.000000,0,0,100.06,18.8,0
1854,ATAQUE,0.000000,0,0,100.11,18.8,0
1855,ATAQUE,0.000000,0,0,100.16,18.8,1
1856,ATAQUE,0.000000,0,0,100.21,18.8,0
1857,ATAQUE,0.000000,0,0,100.26,18.8,0
1858,ATAQUE,0.000000,0,0,100.32,18.8,0
1859,ATAQUE,0.000000,0,0,100.37,18.8,0
1860,ATAQUE,0.000000,0,0,100.42,19.0,1
1861,ATAQUE,0.000000,0,0,100.48,19.0,0
1862,ATAQUE,0.000000,0,0,100.53,19.0,0
1863,ATAQUE,0.000000,0,0,100.58,19.0,0
1864,ATAQUE,0.000000,0,0,100.63,19.0,0
1865,ATAQUE,0.000000,0,0,100.69,19.0,1
1866,ATAQUE,0.000000,0,0,100.74,19.0,0
1867,ATAQUE,0.000000,0,0,100.80,19.0,0
1868,ATAQUE,0.000000,0,0,100.85,19.0,0
1869,ATAQUE,0.000000,0,0,100.90,19.0,0
1870,ATAQUE,0.000000,0,0,100.96,18.7,1
1871,ATAQUE,0.000000,0,0,101.01,18.7,0
1872,ATAQUE,0.000000,0,0,101.06,18.7,0
1873,ATAQUE,0.000000,0,0,101.11,18.7,0
1874,ATAQUE,0.000000,0,0,101.16,18.7,0
1875,ATAQUE,0.000000,0,0,101.21,18.7,1
1876,ATAQUE,0.000000,0,0,101.26,18.7,0
1877,ATAQUE,0.000000,0,0,101.31,18.7,0
1878,ATAQUE,0.000000,0,0,101.37,18.7,0
1879,ATAQUE,0.000000,0,0,101.42,18.7,0
1880,ATAQUE,0.000000,0,0,101.48,19.2,1
1881,ATAQUE,0.000000,0,0,101.53,19.2,0
1882,ATAQUE,0.000000,0,0,101.58,19.2,0
1883,ATAQUE,0.000000,0,0,101.63,19.2,0
1884,ATAQUE,0.000000,0,0,101.68,19.2,0
1885,ATAQUE,0.000000,0,0,101.73,19.2,1
1886,ATAQUE,0.000000,0,0,101.78,19.2,0
1887,ATAQUE,0.000000,0,0,101.83,19.2,0
1888,ATAQUE,0.000000,0,0,101.88,19.2,0
1889,ATAQUE,0.000000,0,0,101.93,19.2,0
1890,ATAQUE,0.000000,0,0,101.98,19.7,1
1891,ATAQUE,0.000000,0,0,102.04,19.7,0
1892,ATAQUE,0.000000,0,0,102.09,19.7,0
1893,ATAQUE,0.000000,0,0,102.15,19.7,0
1894,ATAQUE,0.000000,0,0,102.20,19.7,0
1895,ATAQUE,0.000000,0,0,102.26,19.7,1
1896,ATAQUE,0.000000,0,0,102.31,19.7,0
1897,ATAQUE,0.000000,0,0,102.36,19.7,0
1898,ATAQUE,0.000000,0,0,102.42,19.7,0
1899,ATAQUE,0.000000,0,0,102.48,19.7,0
1900,ATAQUE,0.000000,0,0,102.53,18.3,1
1901,ATAQUE,0.000000,0,0,102.58,18.3,0
1902,ATAQUE,0.000000,0,0,102.64,18.3,0
1903,ATAQUE,0.000000,0,0,102.70,18.3,0
1904,ATAQUE,0.000000,0,0,102.75,18.3,0
1905,ATAQUE,0.000000,0,0,102.81,18.3,1
1906,ATAQUE,0.000000,0,0,102.86,18.3,0
1907,ATAQUE,0.000000,0,0,102.92,18.3,0
1908,ATAQUE,0.000000,0,0,102.97,18.3,0
1909,ATAQUE,0.000000,0,0,103.03,18.3,0
1910,ATAQUE,0.000000,0,0,103.08,18.1,1
1911,ATAQUE,0.000000,0,0,103.13,18.1,0
1912,ATAQUE,0.000000,0,0,103.19,18.1,0
1913,ATAQUE,0.000000,0,0,103.24,18.1,0
1914,ATAQUE,0.000000,0,0,103.29,18.1,0
1915,ATAQUE,0.000000,0,0,103.34,18.1,1
1916,ATAQUE,0.000000,0,0,103.40,18.1,0
1917,ATAQUE,0.000000,0,0,103.44,18.1,0
1918,ATAQUE,0.000000,0,0,103.49,18.1,0
1919,ATAQUE,0.000000,0,0,103.55,18.1,0
1920,ATAQUE,0.000000,0,0,103.60,19.4,1
1921,ATAQUE,0.000000,0,0,103.65,19.4,0
1922,ATAQUE,0.000000,0,0,103.70,19.4,0
1923,ATAQUE,0.000000,0,0,103.76,19.4,0
1924,ATAQUE,0.000000,0,0,103.81,19.4,0
1925,ATAQUE,0.000000,0,0,103.87,19.4,1
1926,ATAQUE,0.000000,0,0,103.92,19.4,0
1927,ATAQUE,0.000000,0,0,103.98,19.4,0
1928,ATAQUE,0.000000,0,0,104.03,19.4,0
1929,ATAQUE,0.000000,0,0,104.08,19.4,0
1930,ATAQUE,0.000000,0,0,104.13,18.6,1
1931,ATAQUE,0.000000,0,0,104.19,18.6,0
1932,ATAQUE,0.000000,0,0,104.24,18.6,0
1933,ATAQUE,0.000000,0,0,104.29,18.6,0
1934,ATAQUE,0.000000,0,0,104.35,18.6,0
1935,ATAQUE,0.000000,0,0,104.40,18.6,1
1936,ATAQUE,0.000000,0,0,104.46,18.6,0
1937,ATAQUE,0.000000,0,0,104.51,18.6,0
1938,ATAQUE,0.000000,0,0,104.56,18.6,0
1939,ATAQUE,0.000000,0,0,104.61,18.6,0
1940,ATAQUE,0.000000,0,0,104.66,18.9,1
1941,ATAQUE,0.000000,0,0,104.71,18.9,0
1942,ATAQUE,0.000000,0,0,104.76,18.9,0
1943,ATAQUE,0.000000,0,0,104.81,18.9,0
1944,ATAQUE,0.000000,0,0,104.86,18.9,0
1945,ATAQUE,0.000000,0,0,104.92,18.9,1
1946,ATAQUE,0.000000,0,0,104.97,18.9,0
1947,ATAQUE,0.000000,0,0,105.02,18.9,0
1948,ATAQUE,0.000000,0,0,105.07,18.9,0
1949,ATAQUE,0.000000,0,0,105.13,18.9,0
1950,ATAQUE,0.000000,0,0,105.18,19.5,1
1951,ATAQUE,0.000000,0,0,105.23,19.5,0
1952,ATAQUE,0.000000,0,0,105.29,19.5,0
